chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
0,Mistral,Zeroshot,6,0.0,0.17976978421211243,0.8202302157878876
1,Mistral,Zeroshot,7,0.05645559132099154,0.2564555913209915,0.687088817358017
2,Mistral,Zeroshot,7,0.12804661095142367,0.7,0.17195338904857635
3,Mistral,Zeroshot,6,0.0,0.15597698092460632,0.8440230190753937
4,Mistral,Zeroshot,7,0.0,0.014896035194396973,0.985103964805603
5,Mistral,Zeroshot,6,0.06179430484771731,0.26179430484771726,0.6764113903045654
6,Mistral,Zeroshot,6,0.03173453509807589,0.23173453509807584,0.7365309298038483
7,Mistral,Zeroshot,6,0.08046328425407412,0.2804632842540741,0.6390734314918518
8,Mistral,Zeroshot,6,0.0,0.04072076082229614,0.9592792391777039
9,Mistral,Zeroshot,7,0.0,0.007997244596481323,0.9920027554035187
10,Mistral,Zeroshot,7,0.0,0.014954686164855957,0.985045313835144
11,Mistral,Zeroshot,6,0.11461169421672823,0.41461169421672817,0.4707766115665436
12,Mistral,Zeroshot,7,0.0,0.03787696361541748,0.9621230363845825
13,Mistral,Zeroshot,6,0.07396345734596255,0.2739634573459625,0.652073085308075
14,Mistral,Zeroshot,7,0.0,0.16192612051963806,0.8380738794803619
15,Mistral,Zeroshot,6,0.0,0.09285911917686462,0.9071408808231354
16,Mistral,Zeroshot,6,0.07694310843944552,0.2769431084394455,0.646113783121109
17,Mistral,Zeroshot,6,0.08984001874923708,0.28984001874923704,0.6203199625015259
18,Mistral,Zeroshot,7,0.0,0.01754501461982727,0.9824549853801727
19,Mistral,Zeroshot,6,0.005926439166069053,0.205926439166069,0.7881471216678619
20,Mistral,Zeroshot,6,0.0,0.06865519285202026,0.9313448071479797
21,Mistral,Zeroshot,6,0.14046175181865694,0.7,0.15953824818134307
22,Mistral,Zeroshot,7,0.0,0.0386180579662323,0.9613819420337677
23,Mistral,Zeroshot,6,0.10807103812694552,0.40807103812694545,0.48385792374610903
24,Mistral,Zeroshot,6,0.0,0.05079120397567749,0.9492087960243225
25,Mistral,Zeroshot,6,0.0,0.1382007896900177,0.8617992103099823
26,Mistral,Zeroshot,6,0.0,0.03489196300506592,0.9651080369949341
27,Mistral,Zeroshot,7,0.033711501955986045,0.233711501955986,0.732576996088028
28,Mistral,Zeroshot,6,0.09770199060440066,0.2977019906044006,0.6045960187911987
29,Mistral,Zeroshot,7,0.02382839620113375,0.2238283962011337,0.7523432075977325
30,Mistral,Zeroshot,7,0.0,0.03778034448623657,0.9622196555137634
31,Mistral,Zeroshot,7,0.015677669644355796,0.21567766964435575,0.7686446607112885
32,Mistral,Zeroshot,7,0.0,0.08045122027397156,0.9195487797260284
33,Mistral,Zeroshot,7,0.06028280556201937,0.2602828055620193,0.6794343888759613
34,Mistral,Zeroshot,7,0.07066474258899691,0.27066474258899687,0.6586705148220062
35,Mistral,Zeroshot,6,0.08558406829833987,0.2855840682983398,0.6288318634033203
36,Mistral,Zeroshot,7,0.0,0.03822705149650574,0.9617729485034943
37,Mistral,Zeroshot,7,0.0,0.0700518786907196,0.9299481213092804
38,Mistral,Zeroshot,6,0.09192481040954592,0.2919248104095459,0.6161503791809082
39,Mistral,Zeroshot,7,0.14624150991439822,0.7,0.1537584900856018
40,Mistral,Zeroshot,7,0.047986486554145835,0.2479864865541458,0.7040270268917084
41,Mistral,Zeroshot,6,0.1241693437099457,0.42416934370994563,0.45166131258010866
42,Mistral,Zeroshot,6,0.0,0.15250620245933533,0.8474937975406647
43,Mistral,Zeroshot,7,0.03777028024196627,0.23777028024196623,0.7244594395160675
44,Mistral,Zeroshot,6,0.0,0.024065643548965454,0.9759343564510345
45,Mistral,Zeroshot,7,0.09229522347450259,0.29229522347450254,0.6154095530509949
46,Mistral,Zeroshot,7,0.07023743689060213,0.2702374368906021,0.6595251262187958
47,Mistral,Zeroshot,6,0.11927312016487124,0.41927312016487117,0.4614537596702576
48,Mistral,Zeroshot,7,0.031236329674720786,0.23123632967472074,0.7375273406505585
49,Mistral,Zeroshot,7,0.12218455374240877,0.4221845537424087,0.4556308925151825
50,Mistral,Zeroshot,6,0.08258810043334963,0.2825881004333496,0.6348237991333008
51,Mistral,Zeroshot,7,0.0,0.07138460874557495,0.928615391254425
52,Mistral,Zeroshot,7,0.0,0.11029738187789917,0.8897026181221008
53,Mistral,Zeroshot,6,0.0,0.08527699112892151,0.9147230088710785
54,Mistral,Zeroshot,7,0.02879981100559237,0.22879981100559232,0.7424003779888153
55,Mistral,Zeroshot,6,0.0,0.19601890444755554,0.8039810955524445
56,Mistral,Zeroshot,7,0.0641892343759537,0.26418923437595365,0.6716215312480927
57,Mistral,Zeroshot,7,0.026205250620842002,0.22620525062084196,0.747589498758316
58,Mistral,Zeroshot,6,0.1466896176338196,0.7,0.15331038236618041
59,Mistral,Zeroshot,6,0.0,0.13715791702270508,0.8628420829772949
60,Mistral,Zeroshot,7,0.0,0.09063595533370972,0.9093640446662903
61,Mistral,Zeroshot,6,0.14130699038505556,0.7,0.15869300961494445
62,Mistral,Zeroshot,7,0.0,0.028033345937728882,0.9719666540622711
63,Mistral,Zeroshot,6,0.0,0.05218768119812012,0.9478123188018799
64,Mistral,Zeroshot,6,0.08308806419372561,0.28308806419372556,0.6338238716125488
65,Mistral,Zeroshot,6,0.11856635808944704,0.418566358089447,0.462867283821106
66,Mistral,Zeroshot,7,0.09151051342487337,0.29151051342487333,0.6169789731502533
67,Mistral,Zeroshot,7,0.0,0.0970948338508606,0.9029051661491394
68,Mistral,Zeroshot,6,0.0,0.05432048439979553,0.9456795156002045
69,Mistral,Zeroshot,7,0.0,0.08291086554527283,0.9170891344547272
70,Mistral,Zeroshot,7,0.0,0.14581671357154846,0.8541832864284515
71,Mistral,Zeroshot,7,0.0,0.06116002798080444,0.9388399720191956
72,Mistral,Zeroshot,7,0.04065310359001162,0.24065310359001157,0.7186937928199768
73,Mistral,Zeroshot,6,0.03641479611396792,0.23641479611396787,0.7271704077720642
74,Mistral,Zeroshot,7,0.0,0.03515633940696716,0.9648436605930328
75,Mistral,Zeroshot,7,0.0,0.1950291395187378,0.8049708604812622
76,Mistral,Zeroshot,6,0.0,0.011000603437423706,0.9889993965625763
