chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
67,Deepseek,Bare Llama3B,2,0.14423265457153323,0.7,0.1557673454284668
68,Deepseek,Bare Llama3B,3,0.10125681161880495,0.4012568116188049,0.49748637676239016
69,Deepseek,Bare Llama3B,5,0.15183977186679842,0.7,0.1481602281332016
70,Deepseek,Bare Llama3B,4,0.11634548902511599,0.4163454890251159,0.4673090219497681
71,Deepseek,Bare Llama3B,4,0.0749742776155472,0.27497427761554716,0.6500514447689056
72,Deepseek,Bare Llama3B,4,0.0,0.08417218923568726,0.9158278107643127
73,Deepseek,Bare Llama3B,7,0.0,0.11800166964530945,0.8819983303546906
74,Deepseek,Bare Llama3B,4,0.0,0.036357343196868896,0.9636426568031311
75,Deepseek,Bare Llama3B,6,0.0,0.03766098618507385,0.9623390138149261
76,Deepseek,Bare Llama3B,6,0.0,0.009479612112045288,0.9905203878879547
77,Deepseek,Bare Llama3B,4,0.0,0.018003404140472412,0.9819965958595276
78,Deepseek,Bare Llama3B,3,0.9918327410705388,0.00816725892946124,0.0
79,Deepseek,Bare Llama3B,6,0.08104380369186404,0.281043803691864,0.637912392616272
80,Deepseek,Bare Llama3B,2,0.0,0.1281125247478485,0.8718874752521515
81,Deepseek,Bare Llama3B,4,0.0,0.09588819742202759,0.9041118025779724
82,Deepseek,Bare Llama3B,2,0.06784428060054781,0.26784428060054777,0.6643114387989044
83,Deepseek,Bare Llama3B,4,0.08512277305126192,0.2851227730512619,0.6297544538974762
84,Deepseek,Bare Llama3B,3,0.02729601562023165,0.2272960156202316,0.7454079687595367
85,Deepseek,Bare Llama3B,2,0.0,0.08619651198387146,0.9138034880161285
86,Deepseek,Bare Llama3B,2,0.1080696374177933,0.40806963741779323,0.4838607251644135
87,Deepseek,Bare Llama3B,5,0.6160168498754501,0.2919915750622749,0.09199157506227493
88,Deepseek,Bare Llama3B,7,0.04194913208484652,0.24194913208484647,0.716101735830307
89,Deepseek,Bare Llama3B,3,0.13439376056194308,0.7,0.16560623943805694
90,Deepseek,Bare Llama3B,6,0.09773714244365694,0.2977371424436569,0.6045257151126862
91,Deepseek,Bare Llama3B,5,0.0,0.013900667428970337,0.9860993325710297
92,Deepseek,Bare Llama3B,6,0.0,0.03183549642562866,0.9681645035743713
93,Deepseek,Bare Llama3B,2,0.15161464512348177,0.7,0.14838535487651824
94,Deepseek,Bare Llama3B,2,0.1531334012746811,0.7,0.1468665987253189
95,Deepseek,Bare Llama3B,3,0.7416516225785017,0.22917418871074913,0.029174188710749144
96,Deepseek,Bare Llama3B,4,0.08494313955307009,0.28494313955307005,0.6301137208938599
97,Deepseek,Bare Llama3B,3,0.0,0.02708342671394348,0.9729165732860565
98,Deepseek,Bare Llama3B,3,0.0,0.12877097725868225,0.8712290227413177
99,Deepseek,Bare Llama3B,5,0.14014790356159212,0.7,0.1598520964384079
100,Deepseek,Bare Llama3B,7,0.0,0.04390066862106323,0.9560993313789368
101,Deepseek,Bare Llama3B,3,0.06289617121219637,0.26289617121219633,0.6742076575756073
102,Deepseek,Bare Llama3B,2,0.14833859503269198,0.7,0.15166140496730804
103,Deepseek,Bare Llama3B,2,0.02299621105194094,0.2229962110519409,0.7540075778961182
104,Deepseek,Bare Llama3B,5,0.10981608331203463,0.40981608331203456,0.4803678333759308
105,Deepseek,Bare Llama3B,4,0.0,0.005104571580886841,0.9948954284191132
106,Deepseek,Bare Llama3B,2,0.13413924872875216,0.7,0.16586075127124786
107,Deepseek,Bare Llama3B,4,0.0,0.16487285494804382,0.8351271450519562
108,Deepseek,Bare Llama3B,3,0.0,0.05240693688392639,0.9475930631160736
109,Deepseek,Bare Llama3B,5,0.061693871021270774,0.26169387102127073,0.6766122579574585
110,Deepseek,Bare Llama3B,6,0.14090951681137087,0.7,0.15909048318862914
111,Deepseek,Bare Llama3B,3,0.0,0.013716816902160645,0.9862831830978394
112,Deepseek,Bare Llama3B,6,0.0,0.03504285216331482,0.9649571478366852
113,Deepseek,Bare Llama3B,2,0.0,0.004684925079345703,0.9953150749206543
114,Deepseek,Bare Llama3B,6,0.9525232180021703,0.047476781997829676,0.0
115,Deepseek,Bare Llama3B,5,0.06228809952735903,0.262288099527359,0.675423800945282
116,Deepseek,Bare Llama3B,2,0.9605786362662911,0.03942136373370886,0.0
117,Deepseek,Bare Llama3B,5,0.012348064780235313,0.21234806478023527,0.7753038704395294
118,Deepseek,Bare Llama3B,2,0.0,0.17061281204223633,0.8293871879577637
119,Deepseek,Bare Llama3B,4,0.8904590532183647,0.10954094678163528,0.0
120,Deepseek,Bare Llama3B,4,0.05077459812164309,0.25077459812164304,0.6984508037567139
121,Deepseek,Bare Llama3B,11,0.14182961881160738,0.7,0.15817038118839263
122,Deepseek,Bare Llama3B,2,0.0,0.16254296898841858,0.8374570310115814
123,Deepseek,Bare Llama3B,2,0.0,0.05077177286148071,0.9492282271385193
124,Deepseek,Bare Llama3B,4,0.020221108198165916,0.22022110819816587,0.7595577836036682
125,Deepseek,Bare Llama3B,6,0.0,0.1725078523159027,0.8274921476840973
126,Deepseek,Bare Llama3B,6,0.13017287254333498,0.7,0.16982712745666503
127,Deepseek,Bare Llama3B,3,0.9994921065517701,0.0005078934482298791,0.0
128,Deepseek,Bare Llama3B,2,0.06676490008831026,0.2667649000883102,0.6664701998233795
129,Deepseek,Bare Llama3B,2,0.010956773161888145,0.2109567731618881,0.7780864536762238
130,Deepseek,Bare Llama3B,7,0.158776992559433,0.7,0.141223007440567
131,Deepseek,Bare Llama3B,4,0.0,0.07461464405059814,0.9253853559494019
132,Deepseek,Bare Llama3B,5,0.14722699820995333,0.7,0.1527730017900467
133,Deepseek,Bare Llama3B,3,0.0,0.06606322526931763,0.9339367747306824
134,Deepseek,Bare Llama3B,6,0.0,0.05947883427143097,0.940521165728569
135,Deepseek,Bare Llama3B,5,0.15094701349735262,0.7,0.1490529865026474
136,Deepseek,Bare Llama3B,3,0.0,0.04200935363769531,0.9579906463623047
137,Deepseek,Bare Llama3B,3,0.046823018789291404,0.24682301878929136,0.7063539624214172
138,Deepseek,Bare Llama3B,2,0.9962819197680801,0.0037180802319198847,0.0
139,Deepseek,Bare Llama3B,6,0.9758903672918677,0.024109632708132267,0.0
140,Deepseek,Bare Llama3B,5,0.03510474562644961,0.23510474562644956,0.7297905087471008
