chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
0,Deepseek,Attr Prompting,4,0.09606429338455202,0.296064293384552,0.607871413230896
1,Deepseek,Attr Prompting,9,0.1417433261871338,0.7,0.1582566738128662
2,Deepseek,Attr Prompting,10,0.0,0.07494106888771057,0.9250589311122894
3,Deepseek,Attr Prompting,8,0.02360671162605288,0.22360671162605283,0.7527865767478943
4,Deepseek,Attr Prompting,10,0.0,0.018242865800857544,0.9817571341991425
5,Deepseek,Attr Prompting,5,0.024851167201995872,0.22485116720199583,0.7502976655960083
6,Deepseek,Attr Prompting,7,0.05838243067264559,0.25838243067264555,0.6832351386547089
7,Deepseek,Attr Prompting,5,0.0,0.16433069109916687,0.8356693089008331
8,Deepseek,Attr Prompting,8,0.0,0.09874793887138367,0.9012520611286163
9,Deepseek,Attr Prompting,8,0.06432568430900576,0.2643256843090057,0.6713486313819885
10,Deepseek,Attr Prompting,4,0.03400942087173464,0.2340094208717346,0.7319811582565308
11,Deepseek,Attr Prompting,9,0.004208618402481101,0.20420861840248106,0.7915827631950378
12,Deepseek,Attr Prompting,5,0.0,0.015934377908706665,0.9840656220912933
13,Deepseek,Attr Prompting,9,0.12308942675590517,0.4230894267559051,0.4538211464881897
14,Deepseek,Attr Prompting,8,0.07085273563861849,0.27085273563861845,0.6582945287227631
15,Deepseek,Attr Prompting,10,0.10458342134952547,0.4045834213495254,0.4908331573009491
16,Deepseek,Attr Prompting,8,0.0,0.02625414729118347,0.9737458527088165
17,Deepseek,Attr Prompting,4,0.0,0.1745879352092743,0.8254120647907257
18,Deepseek,Attr Prompting,4,0.11821823716163637,0.4182182371616363,0.4635635256767273
19,Deepseek,Attr Prompting,5,0.039334097504615806,0.23933409750461576,0.7213318049907684
20,Deepseek,Attr Prompting,10,0.03793170452117922,0.23793170452117918,0.7241365909576416
21,Deepseek,Attr Prompting,8,0.07710384726524355,0.2771038472652435,0.6457923054695129
22,Deepseek,Attr Prompting,10,0.0,0.06846752762794495,0.931532472372055
23,Deepseek,Attr Prompting,9,0.06843992471694949,0.26843992471694944,0.6631201505661011
24,Deepseek,Attr Prompting,6,0.0,0.09180349111557007,0.9081965088844299
25,Deepseek,Attr Prompting,10,0.028246657550334953,0.2282466575503349,0.7435066848993301
26,Deepseek,Attr Prompting,6,0.0,0.05840176343917847,0.9415982365608215
27,Deepseek,Attr Prompting,10,0.024330446124076865,0.22433044612407682,0.7513391077518463
28,Deepseek,Attr Prompting,5,0.0,0.028688162565231323,0.9713118374347687
29,Deepseek,Attr Prompting,8,0.03160236179828646,0.23160236179828642,0.7367952764034271
30,Deepseek,Attr Prompting,9,0.13530453443527224,0.7,0.16469546556472778
31,Deepseek,Attr Prompting,4,0.09486582279205324,0.2948658227920532,0.6102683544158936
32,Deepseek,Attr Prompting,6,0.0,0.19785118103027344,0.8021488189697266
33,Deepseek,Attr Prompting,7,0.1281998246908188,0.7,0.1718001753091812
34,Deepseek,Attr Prompting,3,0.0,0.1923902928829193,0.8076097071170807
35,Deepseek,Attr Prompting,8,0.08890334665775301,0.28890334665775297,0.622193306684494
36,Deepseek,Attr Prompting,4,0.0,0.16599634289741516,0.8340036571025848
37,Deepseek,Attr Prompting,3,0.0,0.00590863823890686,0.9940913617610931
38,Deepseek,Attr Prompting,6,0.12820335626602175,0.7,0.17179664373397827
39,Deepseek,Attr Prompting,8,0.14183015525341036,0.7,0.15816984474658966
40,Deepseek,Attr Prompting,5,0.14613648653030398,0.7,0.15386351346969604
41,Deepseek,Attr Prompting,4,0.05274880826473238,0.25274880826473234,0.6945023834705353
42,Deepseek,Attr Prompting,8,0.11687473356723788,0.4168747335672378,0.4662505328655243
43,Deepseek,Attr Prompting,7,0.0,0.17798054218292236,0.8220194578170776
44,Deepseek,Attr Prompting,9,0.07255230247974398,0.27255230247974394,0.6548953950405121
45,Deepseek,Attr Prompting,7,0.09469989836215975,0.2946998983621597,0.6106002032756805
46,Deepseek,Attr Prompting,9,0.036509820818901084,0.23650982081890104,0.7269803583621979
47,Deepseek,Attr Prompting,9,0.01680029332637789,0.21680029332637785,0.7663994133472443
