chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
0,Mistral,Fewshot,7,0.00905343294143679,0.20905343294143675,0.7818931341171265
1,Mistral,Fewshot,7,0.09656828045845034,0.2965682804584503,0.6068634390830994
2,Mistral,Fewshot,7,0.001783484220504783,0.20178348422050474,0.7964330315589905
3,Mistral,Fewshot,7,0.0,0.0945289134979248,0.9054710865020752
4,Mistral,Fewshot,7,0.01541227996349337,0.21541227996349332,0.7691754400730133
5,Mistral,Fewshot,6,0.07406076192855837,0.2740607619285583,0.6518784761428833
6,Mistral,Fewshot,7,0.14302765727043154,0.7,0.15697234272956848
7,Mistral,Fewshot,7,0.13285625874996188,0.7,0.16714374125003814
8,Mistral,Fewshot,7,0.0,0.025837808847427368,0.9741621911525726
9,Mistral,Fewshot,7,0.0,0.10832378268241882,0.8916762173175812
10,Mistral,Fewshot,7,0.0,0.19513583183288574,0.8048641681671143
11,Mistral,Fewshot,6,0.0,0.12788844108581543,0.8721115589141846
12,Mistral,Fewshot,7,0.09670051336288454,0.2967005133628845,0.606598973274231
13,Mistral,Fewshot,7,0.1159647196531296,0.41596471965312953,0.46807056069374087
14,Mistral,Fewshot,7,0.05071140229701998,0.25071140229701994,0.6985771954059601
15,Mistral,Fewshot,7,0.07441733181476595,0.2744173318147659,0.6511653363704681
16,Mistral,Fewshot,6,0.0,0.12736517190933228,0.8726348280906677
17,Mistral,Fewshot,6,0.0,0.09974518418312073,0.9002548158168793
18,Mistral,Fewshot,6,0.1438994199037552,0.7,0.1561005800962448
19,Mistral,Fewshot,7,0.08572068214416506,0.285720682144165,0.6285586357116699
20,Mistral,Fewshot,7,0.0,0.06272083520889282,0.9372791647911072
21,Mistral,Fewshot,7,0.0,0.08212161064147949,0.9178783893585205
22,Mistral,Fewshot,7,0.1204847037792206,0.42048470377922054,0.45903059244155886
23,Mistral,Fewshot,7,0.06013300418853762,0.2601330041885376,0.6797339916229248
24,Mistral,Fewshot,7,0.07072875797748568,0.27072875797748563,0.6585424840450287
25,Mistral,Fewshot,6,0.14802279472351076,0.7,0.15197720527648925
26,Mistral,Fewshot,6,0.03155442476272585,0.2315544247627258,0.7368911504745483
27,Mistral,Fewshot,6,0.013522663712501548,0.2135226637125015,0.772954672574997
28,Mistral,Fewshot,7,0.004869037866592429,0.20486903786659239,0.7902619242668152
29,Mistral,Fewshot,6,0.05008826553821566,0.2500882655382156,0.6998234689235687
30,Mistral,Fewshot,6,0.06569899022579195,0.2656989902257919,0.6686020195484161
31,Mistral,Fewshot,6,0.0,0.042538613080978394,0.9574613869190216
32,Mistral,Fewshot,7,0.13325236141681673,0.7,0.16674763858318328
33,Mistral,Fewshot,7,0.0,0.12400305271148682,0.8759969472885132
34,Mistral,Fewshot,6,0.12121764719486239,0.4212176471948623,0.4575647056102753
35,Mistral,Fewshot,7,0.10875236392021181,0.40875236392021175,0.48249527215957644
36,Mistral,Fewshot,10,0.0,0.05644410848617554,0.9435558915138245
37,Mistral,Fewshot,7,0.0,0.12757828831672668,0.8724217116832733
38,Mistral,Fewshot,7,0.11207293868064883,0.41207293868064876,0.4758541226387024
39,Mistral,Fewshot,6,0.0,0.06779518723487854,0.9322048127651215
40,Mistral,Fewshot,7,0.055544191598892234,0.2555441915988922,0.6889116168022156
41,Mistral,Fewshot,6,0.0,0.034719377756118774,0.9652806222438812
42,Mistral,Fewshot,7,0.0,0.15411797165870667,0.8458820283412933
43,Mistral,Fewshot,6,0.05856002271175387,0.2585600227117538,0.6828799545764923
44,Mistral,Fewshot,7,0.009902366995811485,0.20990236699581144,0.7801952660083771
45,Mistral,Fewshot,6,0.0,0.15074467658996582,0.8492553234100342
46,Mistral,Fewshot,7,0.06546897590160372,0.2654689759016037,0.6690620481967926
47,Mistral,Fewshot,6,0.0,0.037314146757125854,0.9626858532428741
48,Mistral,Fewshot,6,0.0,0.16112524271011353,0.8388747572898865
49,Mistral,Fewshot,7,0.13454076051712038,0.7,0.16545923948287963
50,Mistral,Fewshot,7,0.018274018168449424,0.21827401816844938,0.7634519636631012
51,Mistral,Fewshot,7,0.13744463920593264,0.7,0.16255536079406738
52,Mistral,Fewshot,7,0.0,0.12718212604522705,0.872817873954773
53,Mistral,Fewshot,6,0.11960827708244326,0.4196082770824432,0.46078344583511355
54,Mistral,Fewshot,7,0.0,0.17743390798568726,0.8225660920143127
55,Mistral,Fewshot,7,0.05893283486366274,0.2589328348636627,0.6821343302726746
56,Mistral,Fewshot,6,0.01055979132652285,0.2105597913265228,0.7788804173469543
57,Mistral,Fewshot,7,0.04803898334503176,0.24803898334503172,0.7039220333099365
58,Mistral,Fewshot,7,0.0,0.0029889345169067383,0.9970110654830933
59,Mistral,Fewshot,7,0.0,0.1453823745250702,0.8546176254749298
60,Mistral,Fewshot,7,0.02617669999599459,0.22617669999599455,0.7476466000080109
61,Mistral,Fewshot,7,0.011582681536674522,0.21158268153667448,0.776834636926651
62,Mistral,Fewshot,7,0.14918873608112337,0.7,0.15081126391887664
63,Mistral,Fewshot,6,0.02813404202461245,0.2281340420246124,0.7437319159507751
64,Mistral,Fewshot,7,0.14823239445686343,0.7,0.1517676055431366
65,Mistral,Fewshot,7,0.14674983322620394,0.7,0.15325016677379608
