chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
87,Claude,Bare Llama8B,5,0.03275940716266634,0.2327594071626663,0.7344811856746674
88,Claude,Bare Llama8B,4,0.9692631513462402,0.030736848653759807,0.0
89,Claude,Bare Llama8B,9,0.0,0.017639964818954468,0.9823600351810455
90,Claude,Bare Llama8B,4,0.0020538657903671487,0.2020538657903671,0.7958922684192657
91,Claude,Bare Llama8B,4,0.1488129884004593,0.7,0.1511870115995407
92,Claude,Bare Llama8B,2,0.0,0.01154017448425293,0.9884598255157471
93,Claude,Bare Llama8B,3,0.14823498725891116,0.7,0.15176501274108886
94,Claude,Bare Llama8B,3,0.0,0.05108729004859924,0.9489127099514008
95,Claude,Bare Llama8B,2,0.07683695256710055,0.2768369525671005,0.646326094865799
96,Claude,Bare Llama8B,2,0.09243311882019045,0.2924331188201904,0.6151337623596191
97,Claude,Bare Llama8B,3,0.0,0.020556092262268066,0.9794439077377319
98,Claude,Bare Llama8B,4,0.12105033695697787,0.4210503369569778,0.45789932608604433
99,Claude,Bare Llama8B,2,0.027367377281188987,0.22736737728118894,0.7452652454376221
100,Claude,Bare Llama8B,4,0.09704717397689822,0.29704717397689817,0.6059056520462036
101,Claude,Bare Llama8B,6,0.0,0.13727319240570068,0.8627268075942993
102,Claude,Bare Llama8B,2,0.0,0.04751268029212952,0.9524873197078705
103,Claude,Bare Llama8B,3,0.019977787137031577,0.21997778713703153,0.7600444257259369
104,Claude,Bare Llama8B,4,0.0,0.042439043521881104,0.9575609564781189
105,Claude,Bare Llama8B,5,0.0,0.09042826294898987,0.9095717370510101
106,Claude,Bare Llama8B,3,0.026774728298187278,0.22677472829818723,0.7464505434036255
107,Claude,Bare Llama8B,3,0.0,0.1165754497051239,0.8834245502948761
108,Claude,Bare Llama8B,5,0.0,0.13000702857971191,0.8699929714202881
109,Claude,Bare Llama8B,3,0.0,0.04578816890716553,0.9542118310928345
110,Claude,Bare Llama8B,3,0.0,0.013365745544433594,0.9866342544555664
111,Claude,Bare Llama8B,5,0.15156944990158083,0.7,0.14843055009841918
112,Claude,Bare Llama8B,5,0.0,0.03464055061340332,0.9653594493865967
113,Claude,Bare Llama8B,6,0.005994328856468223,0.20599432885646818,0.7880113422870636
114,Claude,Bare Llama8B,3,0.0,0.12446287274360657,0.8755371272563934
115,Claude,Bare Llama8B,3,0.0,0.11880946159362793,0.8811905384063721
116,Claude,Bare Llama8B,4,0.15213672220706942,0.7,0.1478632777929306
117,Claude,Bare Llama8B,3,0.0,0.1242721676826477,0.8757278323173523
118,Claude,Bare Llama8B,3,0.15139799714088442,0.7,0.1486020028591156
119,Claude,Bare Llama8B,2,0.0009279191493988259,0.20092791914939878,0.7981441617012024
120,Claude,Bare Llama8B,4,0.07140354216098788,0.27140354216098783,0.6571929156780243
121,Claude,Bare Llama8B,2,0.0,0.10712641477584839,0.8928735852241516
122,Claude,Bare Llama8B,2,0.0,0.07613366842269897,0.923866331577301
123,Claude,Bare Llama8B,5,0.0,0.06038007140159607,0.9396199285984039
124,Claude,Bare Llama8B,3,0.0,0.15193942189216614,0.8480605781078339
125,Claude,Bare Llama8B,5,0.02655831873416903,0.22655831873416898,0.746883362531662
126,Claude,Bare Llama8B,5,0.1580273598432541,0.7,0.1419726401567459
127,Claude,Bare Llama8B,5,0.13231723904609682,0.7,0.1676827609539032
128,Claude,Bare Llama8B,4,0.0,0.024169743061065674,0.9758302569389343
129,Claude,Bare Llama8B,5,0.0,0.13383126258850098,0.866168737411499
130,Claude,Bare Llama8B,4,0.09378139078617098,0.29378139078617094,0.6124372184276581
131,Claude,Bare Llama8B,2,0.04291310310363772,0.24291310310363767,0.7141737937927246
132,Claude,Bare Llama8B,1,0.0,0.14690765738487244,0.8530923426151276
133,Claude,Bare Llama8B,2,0.0,0.17979997396469116,0.8202000260353088
134,Claude,Bare Llama8B,4,0.0,0.021346092224121094,0.9786539077758789
135,Claude,Bare Llama8B,3,0.0,0.19555646181106567,0.8044435381889343
136,Claude,Bare Llama8B,4,0.12221677005290987,0.4222167700529098,0.4555664598941803
137,Claude,Bare Llama8B,4,0.1496028244495392,0.7,0.1503971755504608
138,Claude,Bare Llama8B,3,0.0,0.1227155327796936,0.8772844672203064
139,Claude,Bare Llama8B,2,0.0,0.1546187698841095,0.8453812301158905
140,Claude,Bare Llama8B,3,0.0,0.11037302017211914,0.8896269798278809
141,Claude,Bare Llama8B,4,0.0,0.009246259927749634,0.9907537400722504
142,Claude,Bare Llama8B,3,0.0,0.058335691690444946,0.941664308309555
143,Claude,Bare Llama8B,2,0.12842520475387575,0.7,0.17157479524612426
144,Claude,Bare Llama8B,3,0.0,0.02201986312866211,0.9779801368713379
145,Claude,Bare Llama8B,3,0.017306664586067222,0.21730666458606718,0.7653866708278656
146,Claude,Bare Llama8B,4,0.14023485183715823,0.7,0.1597651481628418
147,Claude,Bare Llama8B,5,0.0,0.1398792564868927,0.8601207435131073
148,Claude,Bare Llama8B,5,0.00030756890773775414,0.2003075689077377,0.7993848621845245
149,Claude,Bare Llama8B,4,0.0,0.13841086626052856,0.8615891337394714
150,Claude,Bare Llama8B,4,0.9121995777823031,0.0878004222176969,0.0
151,Claude,Bare Llama8B,5,0.968124751932919,0.031875248067080975,0.0
152,Claude,Bare Llama8B,4,0.0050013750791549905,0.20500137507915495,0.7899972498416901
153,Claude,Bare Llama8B,5,0.14190650880336764,0.7,0.15809349119663238
154,Claude,Bare Llama8B,3,0.0,0.016101181507110596,0.9838988184928894
155,Claude,Bare Llama8B,3,0.13969568312168124,0.7,0.16030431687831878
156,Claude,Bare Llama8B,1,0.004984074831008933,0.2049840748310089,0.7900318503379822
157,Claude,Bare Llama8B,4,0.10416471362113955,0.4041647136211395,0.49167057275772097
158,Claude,Bare Llama8B,1,0.12416055202484133,0.42416055202484126,0.4516788959503174
159,Claude,Bare Llama8B,3,0.1429216951131821,0.7,0.15707830488681793
160,Claude,Bare Llama8B,8,0.9720990736968815,0.027900926303118467,0.0
161,Claude,Bare Llama8B,5,0.9960925430059433,0.003907456994056702,0.0
162,Claude,Bare Llama8B,2,0.0,0.02083536982536316,0.9791646301746368
163,Claude,Bare Llama8B,3,0.0,0.14645540714263916,0.8535445928573608
164,Claude,Bare Llama8B,3,0.08525245785713198,0.28525245785713194,0.6294950842857361
165,Claude,Bare Llama8B,3,0.08229877948760989,0.28229877948760984,0.6354024410247803
166,Claude,Bare Llama8B,4,0.0,0.007639288902282715,0.9923607110977173
167,Claude,Bare Llama8B,6,0.15142794847488406,0.7,0.14857205152511596
168,Claude,Bare Llama8B,4,0.14733711779117586,0.7,0.15266288220882415
169,Claude,Bare Llama8B,3,0.09107213616371157,0.2910721361637115,0.6178557276725769
170,Claude,Bare Llama8B,5,0.145479092001915,0.7,0.15452090799808502
171,Claude,Bare Llama8B,1,0.1268597334623337,0.7,0.17314026653766632
172,Claude,Bare Llama8B,3,0.0,0.14498987793922424,0.8550101220607758
173,Claude,Bare Llama8B,3,0.0,0.07868453860282898,0.921315461397171
174,Claude,Bare Llama8B,2,0.020904341340065025,0.22090434134006498,0.75819131731987
175,Claude,Bare Llama8B,6,0.1457420974969864,0.7,0.1542579025030136
176,Claude,Bare Llama8B,8,0.12742621600627901,0.7,0.172573783993721
177,Claude,Bare Llama8B,6,0.0,0.03481459617614746,0.9651854038238525
178,Claude,Bare Llama8B,2,0.1211367338895798,0.42113673388957973,0.4577265322208405
