chain_id,model,method,num_emails,sentiment_neg,sentiment_neu,sentiment_pos
23,GPT4,Bare Llama3B,4,0.0,0.032206594944000244,0.9677934050559998
24,GPT4,Bare Llama3B,5,0.0,0.09467989206314087,0.9053201079368591
25,GPT4,Bare Llama3B,6,0.0004958003759384377,0.2004958003759384,0.7990083992481232
26,GPT4,Bare Llama3B,3,0.0,0.0022391974925994873,0.9977608025074005
27,GPT4,Bare Llama3B,7,0.12011758387088778,0.4201175838708877,0.4597648322582245
28,GPT4,Bare Llama3B,3,0.0,0.012242645025253296,0.9877573549747467
29,GPT4,Bare Llama3B,5,0.021827527880668662,0.22182752788066862,0.7563449442386627
30,GPT4,Bare Llama3B,4,0.08395853042602541,0.28395853042602537,0.6320829391479492
31,GPT4,Bare Llama3B,4,0.03385842740535738,0.23385842740535734,0.7322831451892853
32,GPT4,Bare Llama3B,4,0.0,0.042398691177368164,0.9576013088226318
33,GPT4,Bare Llama3B,7,0.01530992388725283,0.21530992388725279,0.7693801522254944
34,GPT4,Bare Llama3B,4,0.04069496095180514,0.2406949609518051,0.7186100780963898
35,GPT4,Bare Llama3B,4,0.0,0.09277629852294922,0.9072237014770508
36,GPT4,Bare Llama3B,4,0.0,0.19963347911834717,0.8003665208816528
37,GPT4,Bare Llama3B,6,0.0,0.19614258408546448,0.8038574159145355
38,GPT4,Bare Llama3B,8,0.0917109936475754,0.29171099364757536,0.6165780127048492
39,GPT4,Bare Llama3B,5,0.0,0.009487897157669067,0.9905121028423309
40,GPT4,Bare Llama3B,4,0.11277850866317751,0.41277850866317745,0.47444298267364504
41,GPT4,Bare Llama3B,6,0.0,0.008355706930160522,0.9916442930698395
42,GPT4,Bare Llama3B,6,0.050764316320419334,0.2507643163204193,0.6984713673591614
43,GPT4,Bare Llama3B,3,0.05574593842029574,0.2557459384202957,0.6885081231594086
44,GPT4,Bare Llama3B,3,0.0,0.08866828680038452,0.9113317131996155
45,GPT4,Bare Llama3B,4,0.0,0.09731155633926392,0.9026884436607361
46,GPT4,Bare Llama3B,8,0.0,0.03317955136299133,0.9668204486370087
47,GPT4,Bare Llama3B,5,0.0,0.11813151836395264,0.8818684816360474
48,GPT4,Bare Llama3B,2,0.14195060133934023,0.7,0.15804939866065978
49,GPT4,Bare Llama3B,7,0.7446373677812517,0.22768131610937414,0.02768131610937416
50,GPT4,Bare Llama3B,3,0.0,0.045792728662490845,0.9542072713375092
